0,PSRJ,NAME,RAJ,e_RAJ_stat,DECJ,e_DECJ_stat,RAJD,DECJD,Gl,Gb,F0,F1,P0,P1,P1corr,e_P1corr_syst,EDOT,EDOTcorr,e_EDOTcorr_syst,OneMxi,PMRA,e_PMRA_stat,PMDEC,e_PMDEC_stat,PMTOT,e_PMTOT_stat,UsePM,PMRAatnfRef,PMref,Age,B_S,B_LC,sqEDOTD2,e_sqEDOTD2_syst,DM,e_DM_stat,DMatnfRef,S1400,S1400Ref,Type,ASSOC,PC2,PSR_Code,CHAR_Code,StartFinish,History,GalaMSPwho,GalaMSPwhen,PX,e_PX_stat,PXatnfRef,D3PC,e_D3PC_stat,D3PCref,D3PCmeth,DISTDM,NPEAK,RADLAG,e_RADLAG_stat,PKSEP,e_PKSEP_stat,PHI1,e_PHI1_stat,logWIDTH1,logWIDTH2,P2P1slope,e_P2P1slope_stat,DeltaCutoff,e_DeltaCutoff_stat,UNCERTAINP1P2,COMPLEX,PulseFraction,WHtests,YearsData,FGLname,Nellipses,SpectrumType,TSDC,SigAvg,Pivot_Energy,TSband,bfr,e_bfr_stat,G100,e_G100_stat,Gamma100,e_Gamma100_stat,Epeak,e_Epeak_stat,d,e_d_stat,LUMG,e_LUMG_stat,e_LUMG_syst,EFFG,e_EFFG_stat,e_EFFG_syst
70,J1048+2339,J1048+2339,10:48:43.41835421,3.166666666666667e-07,23:39:53.4043452,5.558333333333333e-07,162.18090980920834,23.66483454033333,213.17218551865156,62.13949998403033,214.35478534112949,-1.381753144359e-15,0.0046700002,3.007212340635187e-20,2.51085242926313e-20,"(9.959224297427993e-22,2.383470730703504e-21)",1.1692930856356122e+34,9732630324192141143441024808386560,"(3.860419962276522e+32,9.238870130363324e+32)",0.8349435107508187,-15.45,0.35,-11.62,0.34,19.332017483956506,0.3464203916763135,Y,qyb+15,Gaia,2460287239.1308436,379187228.19182384,34272.652931835946,4938600884368497,"(2503953316803207.0,2304070694201271.0)",16.6544,0.0001,drc+16,0.175,drc+16,"[ATNF,NEWMSP,TIMED,PUB_LATMSP,EDOTD215]",GRS:4FGL_J1048.6+2340[aab+22],N,RUP,mbrk,"(56508.798,57548.936)","[ATNF,LATDetected,4FGL,delDel,PM,Radio,GalaMSPs,Distances,CENBGTimed,CENBGTimed]",AO-Fermi,2013,*,0,*,1.3200000524520874,"(0.23000000417232513,0.5600000023841858)",138,P,2.002,2,0.137101,"(0.003157,0.003158)",0.518324,"(0.011098,0.005037)",0.137094,"(0.0007,0.000719)",-2.015557826854748,-1.424563727775389,*,*,*,*,N,N,"( 0.095, 0.060, 0.010)","(2.2, 2.3, 11.6, 26.1, 46.8, 4.2, 107.5)",2.8,4FGL J1048.6+2340,0.3250789195824704,PLSuperExpCutoff4,426.5814514160156,20.233034133911133,1023.4732666015625,3.565492630004883,*,*,4.8955540142558984e-12,4.619662400014157e-13,*,*,894.42626953125,334.6722717285156,0.314334899187088,0.09098891913890839,1020613830420884469664510201823232,"(9.630965818373117e+31,9.630965818373117e+31)","(3.2468218270828144e+32,1.0496670729280273e+33)",0.08728468875415374,"(0.008236571255475998,0.008236571255475998)","(0.027767390972964535,0.08976937312149094)"
71,J1048-5832,B1046-58,10:48:12.64000000,0.0001666666666666667,-58:32:03.75000000,2.777777777777778e-06,162.05266666666668,-58.534375,287.4254865827911,0.5774944545623734,8.083438241065432,-6.242721560650819e-12,0.12370973466708836,9.553922536888635e-14,9.553922536888635e-14,*,1.9921857356037563e+36,*,*,*,*,0,*,0,*,0,*,*,*,20514.22759649746,3478612069795.7705,16913.71828750537,13355466221257062,"(6673760634060637.0,9851036035100762.0)",128.679,0.004,pkj+13,9.1000004,jvk+18,"[ATNF,TIMED,PUB_LATR,EDOT36,EDOTD216]",GRS:4FGL_J1048.2-5832[aab+22],Y,R,r,"(54682.72430,59893.02798)","[ATNF,LATDetected,4FGL,delDel,Radio,Polar,CENBGTimed]",*,*,*,0,*,2.9,"(0.6999999999999997,1.1999999999999997)",vwc+12,KPLK,1.79,3,0.146818,"(0.001239,0.001246)",0.422133,"(0.000832,0.000857)",0.146814,"(0.00076,0.000777)",-1.5126373037059184,-1.411451613343991,-0.139721,0.076957,-0.103874,0.034496,N,N,"( 0.278, 0.113, 0.055)","(283.3, 3783.7, 14617.0, 15264.8, 6730.3, 533.3, 39259.4)",10.1,4FGL J1048.2-5832,0.5226462004161534,PLSuperExpCutoff4,17255.431640625,131.25204467773438,1847.80126953125,4.468562126159668,0.27877917885780334,0.09564395993947983,1.852006187297306e-10,4.631488335210543e-12,1.211960792541504,0.15324021875858307,967.7266845703125,66.90750122070312,0.4113160967826843,0.020191872492432594,186358898441586269474716824692064256,"(4.660454539595633e+33,4.660454539595633e+33)","(7.910835522431188e+34,1.8613730641014546e+35)",0.09354494167438054,"(0.0023393674878327674,0.0023393674878327674)","(0.03970932720303668,0.0934337110659686)"
72,J1055-6028,J1055-6028,10:55:39.3291299086,*,-60:28:35.3769964991,*,163.91387137461913,-60.47649361013864,289.1329705102383,-0.7444813955280942,10.034165747375509,-1.0928558719750815e-10,0.09965950584995624,1.0854263215130422e-12,1.0854263215130422e-12,*,4.329162594902169e+37,*,*,*,*,0,*,0,*,0,*,*,*,1454.6261486109233,10523803809887.695,97872.63353209598,35693943899718928,"(1.7482748032515392e+16,6.345590026616699e+16)",636.5,0.1,pkj+13,0.94999999,jvk+18,"[ATNF,TIMED,PUB_LATR,EDOT37,EDOTD216]",GRS:4FGL_J1055.7-6028[aab+22],N,R,r,"(54505.500808699974957,59969.55481822304985)","[ATNF,LATDetected,4FGL,delDel,Radio,Polar,CENBGTimed]",*,*,*,0,*,3.83,"(1.532,1.532)","pkj+13,ymw17",DM,3.83,1,0.529585,"(0.018627,0.010766)",*,"(0.0,0.0)",0.52959,"(0.018622,0.01075)",-0.642667199160274,*,*,*,*,*,N,N,"( 0.490, 0.380, 0.260)","(0.8, 0.6, 69.5, 113.8, 92.5, 7.5, 279.5)",10.3,4FGL J1055.7-6028,0.30382257351314407,PLSuperExpCutoff4,337.5158996582031,17.91697120666504,2096.614013671875,0.20845241844654083,*,*,1.913898553529414e-11,3.329980388655507e-12,*,*,1223.07421875,490.35198974609375,0.6924147605895996,0.2028166800737381,33591404897378783315869372443000832,"(5.844547994948824e+33,5.844547994948824e+33)","(2.1498499134322425e+34,3.2247748701483606e+34)",0.0007759330854640234,"(0.00013500412301055878,0.00013500412301055878)","(0.0004965971746969751,0.0007448957620454619)"
73,J1057-5226,B1055-52,10:57:58.978709,2.7833333333333337e-05,-52:26:56.442533,1.8225833333333334e-05,164.49574462083334,-52.44901181472222,285.98421560506694,6.64929782530049,5.073215248366357,-1.5024750840923416e-13,0.19711365495915303,5.83768558619446e-15,5.83768558619446e-15,*,3.0091948131260187e+34,*,*,*,42,5,-3,5,42,5,*,mpk10,*,534944.8615132004,1085405229316.055,1304.6274033598997,112688400447445920,"(5.747108610888798e+16,2.3241985530864995e+17)",29.69,0.01,pkj+13,4.4000001,jvk+18,"[ATNF,TIMED,PUB_LATR,EDOTD217]","GRS:4FGL_J1057.9-5227[aab+22],XRS:[of93],OPT:[mpk10]",Y,RE,rx,"(54302.9993659,57276.9762026)","[ATNF,LATDetected,4FGL,delDel,Radio,Polar,Distances,CENBGTimed]",*,*,*,0,*,0.3499999940395355,"(0.15000000596046448,0.15000000596046448)",10,O,0.093,4,0.744066,"(0.001669,0.001679)",0.299962,"(0.000933,0.000964)",0.744044,"(0.000624,0.00069)",-0.7938725404800779,-1.3888872083065464,-0.035829,0.112423,-0.118413,0.057304,N,Y,"( 0.395, 0.362, 0.340)","(268.5, 8055.3, 42021.2, 31836.7, 4455.3, 7.6, 85015.0)",11.2,4FGL J1057.9-5227,0.4822958589131842,PLSuperExpCutoff4,77067,277.5503234863281,1408.271484375,24.965009689331055,0.848994791507721,0.05231862887740135,2.959262834778542e-10,2.6165948747991497e-12,1.0127747058868408,0.05505863204598427,1212.893798828125,13.30154037475586,0.8795776963233948,0.017352625727653503,4337418419432465405741633550417920,"(3.8351668776307753e+31,3.8351668776307753e+31)","(2.9211186479701006e+33,4.514456207432964e+33)",0.14413883742298023,"(0.0012744827489738753,0.0012744827489738753)","(0.09707309859861075,0.15002206529603998)"
74,J1057-5851,J1057-5851,10:57:09.1597738,0.0011730541666666666,-58:51:05.62601,0.000610095,164.28816572416665,-58.851562780555554,288.60798843373954,0.8048814773341332,1.6119541713523546,-2.61269215499742e-13,0.6203650313216079,1.0055018184598256e-13,1.0055018184598256e-13,*,1.6626493557652602e+34,*,*,*,*,0,*,0,*,0,*,*,*,97745.65450626916,7991499725929.256,308.1279395005101,>7.665205e+13,*,*,0,*,*,*,"[ATNF,DMM,DistLim,TIMED,PUB_LATG]",GRS:4FGL_J1056.9-5852[aab+22],N,GU,q,"(54724.237654134063632,58020.801310073227796)","[ATNF,LATDetected,4FGL,delDel,Distances,CENBGTimed]",*,*,*,0,*,<11.570000,"(0,0)",125,DMM,*,1,*,"(0.0,0.0)",*,"(0.0,0.0)",0.678309,"(0.011821,0.005548)",-0.7295138274276204,*,*,*,*,*,N,N,"( 0.400, 0.310, 0.220)","(3.2, 23.9, 216.3, 386.1, 57.3, 1.3, 698.4)",9,4FGL J1056.9-5852,0.7761182101110858,PLSuperExpCutoff4,414.412841796875,19.932247161865234,1230.68115234375,0,*,*,1.3235235823971792e-11,1.648605947937587e-12,*,*,1148.75830078125,132.78285217285156,1.728930115699768,0.3559330403804779,<2.119874e+35,*,*,<1.274998e+01,*,*
75,J1105-6037,J1105-6037,11:05:00.473783192686739,*,-60:37:16.268958003827834,*,166.2519740966362,-60.62118582166773,290.23902918884846,-0.39932410722712125,5.1297969544714,-5.74518304811046e-13,0.19493948958902702,2.1832502551937555e-14,2.1832502551937555e-14,*,1.1634930206544814e+35,*,*,*,*,0,*,0,*,0,*,*,*,141458.5867158011,2087444204650.6843,2593.9411674707894,>1.690903e+14,*,*,0,*,*,*,"[ATNF,DMM,DistLim,TIMED,PUB_LATG,EDOT35]","GRS:4FGL_J1104.9-6037[aab+22],XRS:1XSPS_110500.3-603713[wcp+18]",N,GU,q,"(54681.0,58046.0)","[ATNF,LATDetected,4FGL,delDel,Distances,CENBGTimed]",*,*,*,0,*,<12.670000,"(0,0)",125,DMM,*,2,*,"(0.0,0.0)",0.348243,"(0.013938,0.013743)",0.930366,"(0.010684,0.011239)",-0.893265066077106,-1.0372289010699682,*,*,*,*,N,N,"( 0.480, 0.360, 0.260)","(10.3, 25.7, 183.7, 376.8, 234.6, 13.0, 832.3)",11.4,4FGL J1104.9-6037,0.4303754361925125,PLSuperExpCutoff4,772.0851440429688,27.44247817993164,1892.773193359375,0.6001853346824646,*,*,3.072457219199798e-11,3.5301932817949355e-12,*,*,1138.2958984375,272.3501892089844,0.7572605609893799,0.13390852510929108,<5.901342e+35,*,*,<5.072091e+00,*,*
76,J1105-6107,J1105-6107,11:05:26.030298,0.0003359291666666667,-61:07:49.548089,0.00016293222222222222,166.358459575,-61.13043002472222,290.4892149645117,-0.8459002889974072,15.822937439585402,-3.962209056921997e-12,0.06319939036719104,1.582570858672335e-14,1.582570858672335e-14,*,2.4750514660998642e+36,*,*,*,*,0,*,0,*,0,*,*,*,63267.800194960044,1011931769250.4576,36902.626965945856,22478030029186140,"(1.1009647361234026e+16,3.99609422741087e+16)",271.24,0.01,pkj+13,1.2,jvk+18,"[ATNF,TIMED,PUB_LATR,EDOT36,EDOTD216]","GRS:4FGL_J1105.4-6108[aab+22],XRS:PWN[gk98]",Y,R,r,"(54303.0062238,57276.9799721)","[ATNF,LATDetected,4FGL,delDel,Radio,Polar,CENBGTimed]",*,*,*,0,*,2.36,"(0.944,0.944)","pkj+13,ymw17",DM,2.36,2,0.12679,"(0.003455,0.002701)",0.50106,"(0.006238,0.005657)",0.126791,"(0.003452,0.002697)",-1.5847638937602273,-1.467066740703132,*,*,*,*,N,N,"( 0.120, 0.085, 0.055)","(15.1, 33.5, 298.4, 394.2, 173.4, 3.8, 980.4)",10.3,4FGL J1105.4-6108,0.4128422553124627,PLSuperExpCutoff4,310.47381591796875,17.153085708618164,2082.69384765625,0.7119598984718323,*,*,2.3470910978651283e-11,3.859139136724865e-12,*,*,515.85595703125,365.184814453125,0.6851115226745605,0.19066952168941498,15641041120900883680677335272521728,"(2.5717346030452242e+33,2.5717346030452242e+33)","(1.0010266317376567e+34,1.5015399476064843e+34)",0.006319481164384722,"(0.00103906308142259,0.00103906308142259)","(0.004044467945206223,0.006066701917809331)"
77,J1111-6039,J1111-6039,11:11:48.7319303,0.00028138333333333333,-60:39:23.31986,0.0001403152777777778,167.95304970958333,-60.65647773888889,291.0218215679032,-0.10930394980260165,9.373020052714317,-1.715024485156515e-11,0.10668919882556015,1.952141222983728e-13,1.952141222983728e-13,*,6.346139400428806e+36,*,*,*,*,0,*,0,*,0,*,*,*,8658.491424971207,4617735434262.188,35003.5752372322,>1.221650e+15,*,*,0,*,*,*,"[ATNF,DMM,DistLim,TIMED,PUB_LATG,EDOT36]",GRS:4FGL_J1111.8-6039[aab+22],N,GU,q,"(54763.435096325024606,58593.612145153149608)","[ATNF,LATDetected,4FGL,delDel,Distances,CENBGTimed]",*,*,*,0,*,<12.810000,"(0,0)",125,DMM,*,2,*,"(0.0,0.0)",0.313072,"(0.016402,0.017766)",0.235624,"(0.012366,0.013357)",-0.6729932534456461,-0.7012130361944392,*,*,*,*,N,N,"( 0.615, 0.545, 0.470)","(0.9, 19.9, 189.0, 612.6, 549.6, 49.2, 1342.0)",10.2,4FGL J1111.8-6039,0.33534872503084157,PLSuperExpCutoff4,2551.908935546875,50.29230880737305,3075.9833984375,1.0043599605560303,0.29742351174354553,0.24362947046756744,5.908065009441188e-11,3.3515399656958156e-12,0.8360648155212402,0.5257822275161743,2677.378173828125,252.94212341308594,0.5768438577651978,0.06450635194778442,<1.159993e+36,*,*,<1.827871e-01,*,*
78,J1112-6103,J1112-6103,11:12:14.826385,0.0012972333333333332,-61:03:33.259811,0.0006694858333333334,168.06177660416665,-61.059238836388886,291.2215797683908,-0.46302362629607247,15.390790892975902,-7.46740186120949e-12,0.06497391894632154,3.152445944095485e-14,3.152445944095485e-14,*,4.5372237641989137e+36,*,*,*,*,0,*,0,*,0,*,*,*,32653.10040864525,1448126694338.0117,48599.75633410163,8506224941469570,"(4166314257046320.0,1.512217767372369e+16)",595.69,0.09,okp+21,2.3,jvk+18,"[ATNF,TIMED,PUB_LATR,EDOT36,EDOTD215]","GRS:4FGL_J1112.1-6108[aab+22],XRS:[pb15]",Y,R,r,"(54303.01217,57276.9824988)","[ATNF,LATDetected,4FGL,delDel,Radio,Polar,Polar,CENBGTimed]",*,*,*,0,*,4.464,"(1.7856000000000003,1.7856000000000003)","okp+21,ymw17",DM,4.464,2,0.147165,"(0.017745,0.014575)",0.468014,"(0.019657,0.016939)",0.147199,"(0.017576,0.014321)",-1.2775151067374895,-1.200809495770777,*,*,*,*,N,N,"( 0.240, 0.190, 0.110)","(6.5, 33.6, 173.1, 218.5, 106.3, 4.5, 557.6)",10.3,4FGL J1112.1-6108,1.292777892171946,PLSuperExpCutoff4,162.9884490966797,12.194099426269531,4104.47314453125,0,*,*,2.235072196765664e-11,4.233971680200899e-12,*,*,554.543701171875,542.0302734375,0.5496273040771484,0.17958402633666992,53290725609068717513436803805216768,"(1.0095039586312301e+34,1.0095039586312301e+34)","(3.4106064389803975e+34,5.115909658470601e+34)",0.01174522756174395,"(0.002224937563354817,0.002224937563354817)","(0.007516945639516127,0.011275418459274203)"
79,J1119-6127,J1119-6127,11:19:14.30,*,-61:27:49.5,*,169.80958333333334,-61.463750000000005,292.15129776581904,-0.5369404882403095,2.4441416816678228,-2.4148724385049747e-11,0.40914158434449854,4.0424200564575455e-12,4.0424200564575455e-12,*,2.3301308455676228e+36,*,*,*,*,0,*,0,*,0,*,*,*,1603.4860735609066,41150084866213.42,5530.884470952344,1721558235828965.2,"(152948355662491.0,176459719172469.0)",704.8,0.2,pkj+13,1.09,jvk+18,"[ATNF,TIMED,PUB_LATR,EDOT36,EDOTD215]","GRS:4FGL_J1119.1-6127[aab+22],SNR:G292.2-0.5[cgk+01]",Y,R,rx,"(54332.9313226,57276.9877382)","[ATNF,LATDetected,4FGL,delDel,Radio,Polar,Distances,CENBGTimed]",*,*,*,0,*,8.4,"(0.4,0.4)",96,K,6.398,1,0.468611,"(0.007543,0.007055)",*,"(0.0,0.0)",0.468614,"(0.007498,0.007003)",-0.7501828806955835,*,*,*,*,*,N,N,"( 0.380, 0.295, 0.210)","(4.3, 57.2, 410.3, 661.5, 257.8, 10.2, 1394.8)",9.6,4FGL J1119.1-6127,0.7811120100023449,PLSuperExpCutoff4,1292.935791015625,35.67054748535156,2053.90087890625,0.36953118443489075,-0.2578992247581482,0.5141152143478394,4.3984753339554317e-11,3.1968501196938393e-12,-0.6412860751152039,2.749924421310425,1075.8070068359375,312.3399353027344,0.7177310585975647,0.17676331102848053,371340603252368775547862129626316800,"(2.698935794388034e+34,2.698935794388034e+34)","(3.4523729554075175e+34,3.62078139225666e+34)",0.1593647000376538,"(0.011582764974430308,0.011582764974430308)","(0.01481621927787714,0.015538961681676004)"
80,J1124-3653,J1124-3653,11:24:01.1168877,5.75e-07,-36:53:19.09873,6.3e-07,171.00465369875002,-36.88863853611111,284.0944927423858,22.764729583861538,415.0113401341857,-1.0347954228538548e-15,0.00241,5.75174120303717e-21,5.9112903385830114e-21,"(1.2354038678075164e-22,1.1672990081820513e-22)",1.6954078891113547e+34,16672122768537626552143056029614080,"(3.4843162445224066e+32,3.292234225914951e+32)",1.0277392757973174,3.36,0.46,-3.67,0.53,4.975791394341205,0.4992994818089492,Y,*,Bangale,6638205845.982625,119130069.10027617,78345.66757861404,10571992506535938,"(5178118778711481.0,1.8794653344952776e+16)",44.9,0.00019211680108004671,hrm+11,0.035661992,Extrapolated_1,"[ATNF,NEWMSP,PTC,PTC,TIMED,PUB_LATMSP,EDOTD216]",GRS:4FGL_J1124.0-3653[aab+22],Y,RUP,mbwr,"(55827.459302476904739,57972.597862143903868)","[ATNF,LATDetected,4FGL,delDel,PM,Radio,GalaMSPs,PTC,PTC,PTC_LAT,CENBGTimed]",GBT-Fermi,2010,*,0,*,0.99,"(0.396,0.396)","hrm+11,ymw17",DM,0.99,3,0.258701,"(0.010287,0.010281)",0.393524,"(0.004465,0.005059)",0.258744,"(0.002361,0.002247)",-1.3053838361661325,-1.1758148570893825,*,*,*,*,N,Y,"( 0.355, 0.247, 0.080)","(11.9, 56.9, 204.2, 472.1, 242.8, 3.2, 1005.9)",8.6,4FGL J1124.0-3653,0.5483805673910999,PLSuperExpCutoff4,1814.545654296875,42.34357452392578,1338.1669921875,2.453138828277588,1.00596284866333,0.17108462750911713,1.2490323011982163e-11,6.048358970785206e-13,1.4016377925872803,0.07922331988811493,1963.5606689453125,152.3206787109375,0.5099892020225525,0.06554225087165833,1464723888502325890503273097461760,"(7.092831676368727e+31,7.092831676368727e+31)","(9.374232886414887e+32,1.4061349329622327e+33)",0.08639359872685613,"(0.00418355471973557,0.00418355471973557)","(0.05529190318518794,0.08293785477778189)"
81,J1124-5916,J1124-5916,11:24:39.10000000,0.0004166666666666667,-59:16:20.00000000,0.0002777777777777778,171.1629166666667,-59.27222222222222,292.03833340410364,1.7515499458673154,7.3779676947344175,-4.090645733681623e-11,0.13553867967105496,7.514816338121674e-13,7.514816338121674e-13,*,1.1914843861375887e+37,*,*,*,-16.8,5.2,-12,3.2,21,5,*,lppg22,*,2857.445064079363,10211840308667.502,37753.653201367466,11922073761161156,"(2841591664426010.0,9272724036458676.0)",329.2,0.1,sjk+21,0.079999998,cmg+02,"[ATNF,TIMED,PUB_LATR,EDOT37,EDOTD216]","GRS:4FGL_J1124.7-5915[aab+22],SNR:G292.0+1.8",Y,R,rx,"(54682.,58400.)","[ATNF,LATDetected,4FGL,delDel,Radio,Polar,Polar,Distances,CENBGTimed]",*,*,*,0,*,4.800000190734863,"(1.2000000476837158,0.699999988079071)",12,X,2.674,2,0.136394,"(0.008869,0.008869)",0.498536,"(0.001061,0.001054)",0.136393,"(0.001007,0.001007)",-1.331024958469167,-1.5148132233361162,-0.129037,0.072687,-0.083741,0.06003,N,N,"( 0.182, 0.117, 0.060)","(372.4, 3607.7, 7567.9, 4815.7, 939.6, 1.7, 16686.7)",11.1,4FGL J1124.7-5915,0.6184681698931427,PLSuperExpCutoff4,4523.71240234375,67.07756805419922,947.6740112304688,5.432439804077148,0.22771801054477692,0.19562779366970062,6.105615318885427e-11,2.0482853694409053e-12,1.510895848274231,0.2212957888841629,361.9269104003906,89.975341796875,0.41023021936416626,0.03922690823674202,168315322370250928327645301953265664,"(5.646569498037909e+33,5.646569498037909e+33)","(7.363795353698477e+34,5.267158857286299e+34)",0.014126523547310206,"(0.00047391049045487546,0.00047391049045487546)","(0.006180354051948214,0.00442066964415769)"
82,J1125-5825,J1125-5825,11:25:44.36507568,0,-58:25:16.87083157,5.555555555555555e-10,171.434854482,-58.421353008769444,291.89267304354047,2.6015971670518367,322.3504379895733,-6.331869463794344e-15,0.0031000001,6.093620781590272e-20,5.997675077811287e-20,"(5.955015063356005e-22,6.015208488404742e-22)",8.057864393498977e+34,79479943091206272933531201128366080,"(7.891462144953889e+32,7.971229220283423e+32)",0.9842547301156561,-10,0.3,2.4,0.3,10.3,0.3,Y,nbb+14,*,805970774.3317835,439776247.98491436,135891.21000641314,7426892742045342,"(3637661751205882.5,1.320336487474727e+16)",124.8083,0.0004,sbm+22,1,sbm+22,"[ATNF,PTC,TIMED,PUB_LATMSP,EDOTD215]",GRS:4FGL_J1125.6-5825[aab+22],Y,R,mbr,"(54682,58194)","[ATNF,LATDetected,4FGL,delDel,Radio,GalaMSPs,PTC,PTC_HTRU,CENBGTimed]",PKS-HTRU,2010,*,0,*,1.744,"(0.6976,0.6976)","sbm+22,ymw17",DM,1.744,2,0.210616,"(0.010611,0.020514)",0.40226,"(0.010334,0.020445)",0.210495,"(0.010218,0.020426)",-0.5555961017224601,-1.5836685781857538,*,*,*,*,N,N,"( 0.430, 0.058, 0.028)","(0.1, 1.2, 31.6, 181.7, 105.9, 4.0, 350.5)",11.4,4FGL J1125.6-5825,0.3326616565099902,PLSuperExpCutoff4,366.4550476074219,18.700489044189453,2291.583251953125,0,*,*,6.451915390837115e-12,6.592425173465588e-13,*,*,3022.90673828125,363.1768493652344,0.9340428709983826,0.20983459055423737,2347974253149961028818485404237824,"(2.399108425243397e+32,2.399108425243397e+32)","(1.5027035220159752e+33,2.2540552830239625e+33)",0.02913891495920791,"(0.002977350211029835,0.002977350211029835)","(0.018648905573893065,0.027973358360839595)"
83,J1125-6014,J1125-6014,11:25:55.2188959,2.25e-07,-60:14:06.59675,1.311111111111111e-07,171.48007873291664,-60.23516576388889,292.5041565884485,0.8937002467215132,380.17309409739795,-5.409998570682455e-16,0.00263,3.7431255615204e-21,2.0770205476678827e-21,"(7.452191236778086e-22,7.460357098339099e-22)",8.119667859148173e+33,4507474559536898451416352175423488,"(1.617247477416492e+33,1.6190196030357736e+33)",0.5548893601165302,11.106,0.014,-13.038,0.014,17.127,0.014,Y,rsc+21,*,11131517225.872143,100394119.69589637,50802.57785094236,7345906208622346,"(3597994877692578.0,1.3059388815328614e+16)",52.92972,4e-05,sbm+22,1.3200001,sbm+22,"[ATNF,TIMED,PUB_LATMSP,EDOTD215]",GRS:4FGL_J1126.4-6011[aab+22],N,R,mbr,"(53722.772032374807168,57586.364158879463503)","[ATNF,LATDetected,4FGL,delDel,Radio,GalaMSPs,CENBGTimed]",PKS-PMPS,2004,0.6,0.3,rsc+21,0.988,"(0.3952,0.3952)","sbm+22,ymw17",DM,0.988,*,*,"(*,*)",*,"(*,*)",,"(nan,nan)",*,*,*,*,*,*,,,"(nan, nan, nan)","(0.1, 2.5, 9.9, 12.5, 12.9, 2.7, 43.5)",11.4,4FGL J1126.4-6011,0.6692500357345139,PLSuperExpCutoff4,66.41703796386719,7.406712532043457,1955.576904296875,0,*,*,3.091784423966959e-12,8.514142082333143e-13,*,*,1872.968017578125,507.5860290527344,1.5198160409927368,0.6946353912353516,361106079131679053382788923260928,"(9.944123014167197e+31,9.944123014167197e+31)","(2.311078906442746e+32,3.4666183596641174e+32)",0.04447301113737458,"(0.012246957864124292,0.012246957864124292)","(0.02846272712791973,0.04269409069187957)"
84,J1135-6055,J1135-6055,11:35:08.400395175392816,*,-60:55:37.000422694890744,*,173.78500164656413,-60.92694456185969,293.79427072822267,0.5839663256964386,8.73398357909788,-5.96788819190462e-12,0.11449529197572508,7.823407209579138e-14,7.823407209579138e-14,*,2.0577508314147617e+36,*,*,*,*,0,*,0,*,0,*,*,*,23185.9397401264,3028342464121.644,18573.203582413305,>6.226575e+14,*,*,0,*,<0.029637,Camilo_PrivateComm,"[ATNF,DMM,DistLim,TIMED,PUB_LATG,EDOT36]",GRS:4FGL_J1135.2-6055[aab+22],Y,GU,q,"(54681.0,58046.0)","[ATNF,LATDetected,4FGL,delDel,Radio,Distances,CENBGTimed]",*,*,*,0,*,<13.540000,"(0,0)",125,DMM,*,2,*,"(0.0,0.0)",0.173085,"(0.012322,0.012854)",0.832854,"(0.009338,0.010411)",-0.9886221102712216,-0.7275744075702566,*,*,*,*,N,N,"( 0.440, 0.375, 0.310)","(36.4, 221.7, 1054.9, 1284.3, 353.5, 11.9, 2906.0)",9.2,4FGL J1135.2-6055,0.45682738243184107,PLSuperExpCutoff4,2854.424072265625,53.2117919921875,1233.81005859375,3.848242998123169,0.2397516667842865,0.25411316752433777,4.579816387240143e-11,2.174604680355019e-12,1.2455546855926514,0.38065648078918457,776.269775390625,134.66883850097656,0.513003945350647,0.05862520635128021,<1.004609e+36,*,*,<4.882074e-01,*,*
85,J1137+7528,J1137+7528,11:37:02.05596051,4e-06,75:28:02.30900010,4.1194444444444443e-07,174.258566502125,75.46730805558333,128.9989100694492,40.77236194398135,397.98739631733025,-5.065614304304053e-16,0.00251,3.198110622633488e-21,<3.3623e-21,"(6.191792030019104e-23,7.340976355442352e-23)",7.959048938213835e+33,<8.3677e+33,"(*,*)",<1.051,*,0,*,0,*,0,*,*,*,12434068321.723986,90656052.76934405,52774.04228770827,483217979425405.06,"(236678194004280.0,859054185645164.2)",29.1702,0.0001,san16,0.096555121,Extrapolated_1,"[ATNF,NEWMSP,TIMED,PUB_LATMSP]",GRS:4FGL_J1137.6+7527[aab+22],N,RUP,mbr,"(54682,58193)","[ATNF,LATDetected,4FGL,delDel,Radio,GalaMSPs,CENBGTimed]",GBT-Fermi,2012,*,0,*,3.833,"(1.5332000000000001,1.5332000000000001)","san16,ymw17",DM,3.833,*,*,"(*,*)",*,"(*,*)",,"(nan,nan)",*,*,*,*,*,*,,,"(nan, nan, nan)","(0.2, 0.9, 14.7, 20.2, 31.8, 2.5, 67.8)",11.4,4FGL J1137.6+7527,0.4240826065994608,PLSuperExpCutoff4,52.357452392578125,6.44412899017334,2540.306640625,0,*,*,6.00750948553247e-13,1.364856307400214e-13,*,*,3200.04052734375,644.6934814453125,1.7170143127441406,0.7815219759941101,1056048367010370896757560717606912,"(2.3992542635262236e+32,2.3992542635262236e+32)","(6.758709548866373e+32,1.013806432329956e+33)",0.1326852460901401,"(0.030144986946953774,0.030144986946953774)","(0.08491855749768965,0.12737783624653448)"
